image,title,address_street,address_locality,address_region,address_postal,address_country,type1,type2,number_of_rooms,price,price_usd,price_currency,url,size,size_unit,size_sqft,bed,bath,remark
,"1715 Calle Playa, Rio Rico, AZ 85648",,,,,,,,,"$380,000",,,https://www.redfin.com/AZ/Rio-Rico/1715-Calle-Playa-85648/home/122312303,0.0,acre (lot),"1,900",3.0,2.0,"Santa Cruz County, AZ Home for SaleCustom home without the custom price tag. Just finished and ready for you to call home. Beautiful attention to detail. Courtyard walls all around the house. Large windows to allow the enjoyment of the beautiful surroundings. Elegant kitchen with Quartz countertops, huge island, multiple drawers and cabinets all with soft close feature. Picture window at the kitchen sink is terrific!  Large laundry room with cabinets and sink. Beautifully tiled showers in both baths. Very large great room with tall windows to view the mountain up close. Hurry and take a look!1 / 38SOLD OCT 13, 2023$380,000 Last Sold Price 3 beds2 baths1,900 sq ft0.69 acre (lot)1715 Calle Playa, Rio Rico, AZ 856481715 Calle Playa, Rio Rico, AZ 85648"
,"143 E Hudgins St, Nogales, AZ 85621",,,,,,,,,"$115,000",,,https://www.redfin.com/AZ/Nogales/143-E-Hudgins-St-85621/home/122075639,,,"1,013",3.0,,"Santa Cruz County, AZ Home for SaleCentrally located in downtown Nogales. Three bedroom/1 bath and a one car carport area with driveway to the property line. (One bedroom w/ no closet)  It has a large living room area and a dining room. Located just north of the border, it is located in an established neighborhood of Nogales with easy access to schools, shopping facilities, and entertainment. This home needs updating, it could be an investment property or a personal home. Schedule a showing today!﻿1 / 17SOLD MAY 16, 2023$115,000 Last Sold Price 3 beds1 bath1,013 sq ft4,947 sq ft (lot)143 E Hudgins St, Nogales, AZ 85621143 E Hudgins St, Nogales, AZ 85621"
,"375 W Oak St, Nogales, AZ 85621",,,,,,,,,"$150,000",,,https://www.redfin.com/AZ/Nogales/375-W-Oak-St-85621/home/122043070,,,"2,812",4.0,2.0,"Santa Cruz County, AZ Home for SaleThe E. E. Noon House is a Neo-Colonial style home built in 1922 nestled at the top of the hill with beautiful views from the upstairs balcony of the Nogales valley below. The two story, three bedroom, three bath and office is in need of some tender care to bring it up to its majestic state. Original wood floors greet you as you enter into the living/dining area. The unique stained wood ceiling and built-in buffet create a welcoming warm atmosphere. Sitting room has a built-in bar with an adjoining breakfast area. Price reflects the condition of this property. Home needs some work but lots of potential. Estate sale - Heirs have minimal knowledge of property and will not make repairs. SOLD IN1 / 9SOLD APR 6, 2023$150,000 Last Sold Price 4 beds2.5 baths2,812 sq ft6,013 sq ft (lot)375 W Oak St, Nogales, AZ 85621375 W Oak St, Nogales, AZ 85621"
https://ssl.cdn-redfin.com/photo/115/islphoto/665/genIslnoResize.22311665_0.jpg,"1444 Circulo Jacona, Rio Rico, AZ 85648",,,,,,,,,"$270,000",,,https://www.redfin.com/AZ/Rio-Rico/1444-Circulo-Jacona-85648/home/122191383,0.0,acre (lot),"1,717",3.0,3.0,"Santa Cruz County, AZ Home for SaleCome take a look at this beautiful , move-in ready home with tons of character. The house features a great open floor plan with nice vaulted ceilings giving the illusion of a larger space. Recent renovations include interior paint, granite countertops in kitchen, custom painted kitchen cabinets, and a gorgeous master bathroom with beautiful color schemes which is ADA approved (perfect for those needing wheelchair access). Sit outside in your front porch and enjoy your cup of coffee as you gaze at the mountain views. Easy access to the freeway, you won't find another house like this one in this area.1 / 23SOLD JUN 30, 2023$270,000 Last Sold Price 3 beds3 baths1,717 sq ft0.48 acre (lot)1444 Circulo Jacona, Rio Rico, AZ 856481444 Circulo Jacona, Rio Rico, AZ 85648"
,"95 Calle Agua Salada, Rio Rico, AZ 85648",,,,,,,,,"$387,500",,,https://www.redfin.com/AZ/Rio-Rico/95-Calle-Agua-Salada-85648/home/122157858,1.0,acres (lot),"1,568",3.0,2.0,"Santa Cruz County, AZ Home for SaleWelcome to your dream home with breathtaking Mountain views! This splendid 3br/ 2b residence offers a perfect blend of comfort, style, and awe-inspiring scenery. Filled with natural light throughout, home featuring 2 to 4 car tandem, garage plus attached RV garage, bonus pre-wired 230-volt service workshop, garage additional sqft is alittle over 1700,  10 ft high sealings, custom kitchen with knotty Alderwood cabinets throughout, kitchen island, granite countertops, and stainless-steel appliances. The three generously sized bedrooms offer comfortable retreats for the entire family. The master suite is a private oasis with its own en-suite bathroom, providing a peaceful escape at the end of 1 / 48SOLD OCT 30, 2023$387,500 Last Sold Price 3 beds2 baths1,568 sq ft1.04 acres (lot)95 Calle Agua Salada, Rio Rico, AZ 8564895 Calle Agua Salada, Rio Rico, AZ 85648"
,"1023 Calle Tamaulipas --, Rio Rico, AZ 85648",,,,,,,,,"$225,000",,,https://www.redfin.com/AZ/Rio-Rico/1023-Calle-Tamaulipas-85648/home/122325112,0.0,acre (lot),"1,623",3.0,2.0,"Santa Cruz County, AZ Home for SaleCentrally located home at an affordable price in Rio Rico. This 3 bedroom/2 bath home has a . 62 acre lot with plenty of yard space in front and rear. Upgrades include a dining area, tile flooring, vaulted ceilings, double vanity and jetted tub in MB, ceiling fans, cabinets in the laundry room, walk-in closets, and more. Easy access to 1-19.  (It also includes the refrigerator located in the garage) Firm price-'as is'.1 / 26SOLD JAN 10, 2023$225,000 Last Sold Price 3 beds2 baths1,623 sq ft0.62 acre (lot)1023 Calle Tamaulipas --, Rio Rico, AZ 856481023 Calle Tamaulipas --, Rio Rico, AZ 85648"
,"1067 Circulo Golondrina, Rio Rico, AZ 85648",,,,,,,,,"$209,000",,,https://www.redfin.com/AZ/Rio-Rico/1067-Circulo-Golondrina-85648/home/122061926,0.0,acre (lot),"1,244",3.0,2.0,"Santa Cruz County, AZ Home for SaleCute  3 bedroom home  in  good location, all  new  stainless steal  applainces, covered patio, dog run, flat lotSanta Cruz County, AZ Home for SaleCute  3 bedroom home  in  good location, all  new  stainless steal  applainces, covered patio, dog run, flat lot1 / 2SOLD MAR 15, 2023$209,000 Last Sold Price 3 beds2 baths1,244 sq ft0.48 acre (lot)1067 Circulo Golondrina, Rio Rico, AZ 856481067 Circulo Golondrina, Rio Rico, AZ 85648"
,"148 W Mendibles West St, Nogales, AZ 85621",,,,,,,,,"$185,000",,,https://www.redfin.com/AZ/Nogales/148-W-Mendibles-St-85621/home/122290244,,,"1,937",3.0,2.0,"Santa Cruz County, AZ Home for SaleMOVE IN READY! Beautiful views of Nogales, centrally located to downtown, newly remodeled home, new kitchen cabinets and appliances. This 1,900 sqft home also has new central A/C and heater, new bathroom vanities and fixtures.1 / 7SOLD FEB 1, 2023$185,000 Last Sold Price 3 beds2 baths1,937 sq ft7,500 sq ft (lot)148 W Mendibles West St, Nogales, AZ 85621148 W Mendibles West St, Nogales, AZ 85621"
,"1856 Circulo Mexicali, Rio Rico, AZ 85648",,,,,,,,,"$258,000",,,https://www.redfin.com/AZ/Rio-Rico/1856-Circulo-Mexicali-85648/home/122073801,0.0,acre (lot),"1,633",3.0,2.0,"Santa Cruz County, AZ Home for Salebeutifull contemporary home, many upgrades, turn key opportunity1 / 7SOLD NOV 28, 2023$258,000 Last Sold Price 3 beds2 baths1,633 sq ft0.24 acre (lot)1856 Circulo Mexicali, Rio Rico, AZ 856481856 Circulo Mexicali, Rio Rico, AZ 85648"
,"693 N Sierra Ave, Nogales, AZ 85621",,,,,,,,,"$188,000",,,https://www.redfin.com/AZ/Nogales/693-N-Sierra-Ave-85621/home/122044530,,,"1,642",3.0,2.0,"Santa Cruz County, AZ Home for SaleThe second you walk into this property you can feel the love and pride the owners took in the care of this home. This timeless property in the middle of the city is waiting for its new family. Most of this three bedroom two bath home has been renovated and is ready for you to move in. The home has a great floor plan with and open kitchen and living room area that is sure to make any cook happy. All bedrooms and bathrooms are very spacious to keep family cozy. You also can't miss the large storage room connected to the home. Take a look at this home and make it your own.1 / 34SOLD DEC 7, 2022$188,000 Last Sold Price 3 beds2 baths1,642 sq ft6,800 sq ft (lot)693 N Sierra Ave, Nogales, AZ 85621693 N Sierra Ave, Nogales, AZ 85621"
,"284 Olga Ct, Rio Rico, AZ 85648",,,,,,,,,"$235,000",,,https://www.redfin.com/AZ/Rio-Rico/284-Olga-Ct-85648/home/122334465,1.0,acres (lot),"1,539",3.0,2.0,"Santa Cruz County, AZ Home for SaleEasy access to the freeway, this desired single-story 3/BR 2/BA residence sits on a hill side lot w/ an amazing mountain view! Tile in all living areas, carpet only in bedrooms. Home features a   great room, wood burning fireplace. Nice, covered patio with a spacious backyard. Call or text today for your showing. This home may be just what you're looking for.1 / 30SOLD JUN 9, 2023$235,000 Last Sold Price 3 beds2 baths1,539 sq ft1.66 acres (lot)284 Olga Ct, Rio Rico, AZ 85648284 Olga Ct, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/668/genIslnoResize.22225668_1.jpg,"1238 Avenida Gloriosa, Rio Rico, AZ 85648",,,,,,,,,"$299,500",,,https://www.redfin.com/AZ/Rio-Rico/1238-Avenida-Gloriosa-85648/home/122090823,1.0,acres (lot),"2,131",3.0,2.0,"Santa Cruz County, AZ Home for SaleFantastic opportunity to be the first to see this newly remolded home. 1.78 acres this property sits on a hillside with spectacular views all around. 3/BR 2/BA, 2 car garage, open floor plan. 2,131 sq ft of living area. It all in the detail and this home has it. Dont just wait, get in today!1 / 30SOLD APR 10, 2023$299,500 Last Sold Price 3 beds2 baths2,131 sq ft1.78 acres (lot)1238 Avenida Gloriosa, Rio Rico, AZ 856481238 Avenida Gloriosa, Rio Rico, AZ 85648"
,"335 Via Bella Donna --, Rio Rico, AZ 85648",,,,,,,,,"$269,000",,,https://www.redfin.com/AZ/Rio-Rico/335-Via-Bella-Donna-85648/home/122163784,,,"1,541",3.0,2.0,"Santa Cruz County, AZ Home for SaleCharming 3 bedroom 2 bath in popular Bella Viast North. Very convenient location within walking distance to the store and post office. The neighborhood has sidewalks and underground utilities, cable TV and a community pool and BBQ area. Lot is walled in and there are no homes directly behind the house. Seller has added some very nice window coverings which stay plus is selling the house partially furnished. There is a list of furniture in the documents section.1 / 14SOLD JAN 31, 2023$269,000 Last Sold Price 3 beds2 baths1,541 sq ft9,115 sq ft (lot)335 Via Bella Donna --, Rio Rico, AZ 85648335 Via Bella Donna --, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/064/genIslnoResize.22305064_0.jpg,"2027 E Frontage Rd, Tumacacori-carmen, AZ 85640",,,,,,,,,"$253,500",,,https://www.redfin.com/AZ/Tumacacori/2027-E-Frontage-Rd-85640/home/122319082,,,"2,052",2.0,2.0,"Santa Cruz County, AZ Home for SaleA must See! Artistic and Historic Architectural elements have been preserved, distinguishing this charming pre-1930s property which has been home to a succession of artists for decades. Mature landscaping includes fruit trees and flower gardens creating a verdant sanctuary in both enclosed front yard and back courtyard. Separate Guest House(GH)/Artist studio has a bedroom and bath. Mini-split H/Cs are in the family room and bedroom of main house and in GH. Living room has vintage wood stove and propane heater. Living and Dining rooms feature original beamed ceilings with tongue and groove decking. The home is a blend of adobe, block and frame. The GH is modular construction with siding. Cus1 / 37SOLD JUN 7, 2023$253,500 Last Sold Price 2 beds2.5 baths2,052 sq ft6,534 sq ft (lot)2027 E Frontage Rd, Tumacacori-carmen, AZ 856402027 E Frontage Rd, Tumacacori-carmen, AZ 85640"
,"513 Camino Hombre De Oro, Rio Rico, AZ 85648",,,,,,,,,"$362,457",,,https://www.redfin.com/AZ/Rio-Rico/513-Camino-Hombre-de-Oro-85648/home/122356250,0.0,acre (lot),"1,879",3.0,2.0,"Santa Cruz County, AZ Home for SaleRustic Hacienda Style with Contemporary Twists are features of this Southwestern Architectural Masterpiece, offering professional custom paint finishes and landscaping, light filled living spaces, modern conveniences and  spectacular panoramic mountain and canyon views from every room. A courtyard filled with flowers and hummingbirds greet you as you enter this well cared for 3 bed, 2 bath home into an open floor plan with custom finishes such as cantera stone, granite counters, stone shower walls and hard flooring. Living space continues in the large shaded covered patio, perfect for entertaining. The garden oasis features decorative soft and hardscapes, low maintenance flowering shrubs an1 / 48SOLD SEP 14, 2023$362,457 Last Sold Price 3 beds2 baths1,879 sq ft0.62 acre (lot)513 Camino Hombre De Oro, Rio Rico, AZ 85648513 Camino Hombre De Oro, Rio Rico, AZ 85648"
,"1299 Imuris Ct, Rio Rico, AZ 85648",,,,,,,,,"$240,000",,,https://www.redfin.com/AZ/Rio-Rico/1299-Imuris-Ct-85648/home/122092495,0.0,acre (lot),"1,310",3.0,2.0,"Santa Cruz County, AZ Home for SaleBEAUTIFULLY REMODELED 3bd 2ba home. This home qualifies for a ZERO downpayment program. Ask your Lender for more information. The home features gorgeous new laminate flooring Spacious functional kitchen with granite counter tops, refurnished cabinets. New stove. New pantry closet built All new lighting fixtures. New AC/Heating unit. Hall bathroom totally remodeled including vanities. The laundry room was relocated to the outside room, a new window was installed in the room and A/C/Heating duct to the laundry room. Walk-in closet in all 3/BR featuring sliding doors with mirrors. Freshly painted inside and out. Newer roof and much more.1 / 22SOLD AUG 14, 20233D WALKTHROUGH$240,000 Last Sold Price 3 beds2 baths1,310 sq ft0.26 acre (lot)1299 Imuris Ct, Rio Rico, AZ 856481299 Imuris Ct, Rio Rico, AZ 85648"
,"93 Calle Agua Salada --, Rio Rico, AZ 85648",,,,,,,,,"$299,950",,,https://www.redfin.com/AZ/Rio-Rico/93-Calle-Agua-Salada-85648/home/122019236,2.0,acres (lot),"1,748",3.0,2.0,"Santa Cruz County, AZ Home for SaleYou will not find a nicer home for the money out there right now! This beautiful home features a highly upgraded kitchen with beautiful executive height cabinetry and granite counter and beautiful upgraded stainless appliances. There is a wonderful island with breakfast bar as well. The breakfast nook/dining has a bay that looks out the amazing mountain views to the south. The home features a split plan that includes 2 secondary bedrooms with full bath and on the opposite side of the home, the master suite and laundry facilities. The master bedroom takes advantage of the amazing views and has a wall of windows that open to the back patio. The master bath includes a walk in shower, dual sink1 / 16SOLD AUG 18, 2023$299,950 Last Sold Price 3 beds2 baths1,748 sq ft2.29 acres (lot)93 Calle Agua Salada --, Rio Rico, AZ 8564893 Calle Agua Salada --, Rio Rico, AZ 85648"
,"443 Camino Vencejo --, Rio Rico, AZ 85648",,,,,,,,,"$241,000",,,https://www.redfin.com/AZ/Rio-Rico/443-Camino-Vencejo-85648/home/122004266,0.0,acre (lot),"1,437",4.0,2.0,"Santa Cruz County, AZ Home for SaleMUST SEE-WON'T LAST LONG!!! Great location for this perfectly sized 4-bedroom, 2-bathroom home in Rio Rico. Come into a bright interior with neutral colors. It has been recently renovated. Large family room open to the eat-in kitchen. The open concept of the kitchen has modern finishes including SS appliances, new cabinetry with granite countertop, a refrigerator and upgraded plumbing fixtures. It has new laminate flooring in the high-traffic areas and new carpet in the bedrooms. Plus one additional room which is perfectly sized for what could be an office or another bedroom. The backyard features a large covered porch, BBQ area perfect for entertaining with friends and family, storage, and1 / 21SOLD JUN 30, 2023$241,000 Last Sold Price 4 beds2 baths1,437 sq ft0.26 acre (lot)443 Camino Vencejo --, Rio Rico, AZ 85648443 Camino Vencejo --, Rio Rico, AZ 85648"
